target_id	length	eff_length	est_counts	tpm
AT1G22070.1	1991	1792	2305	56.8435
AT4G25310.2	1288	1089	19.5529	0.793471
AT4G25310.1	1950	1751	22.787	0.575108
AT1G26700.2	1733	1534	0	0
AT1G26700.1	2239	2040	3	0.0649889
AT3G55990.1	2001	1802	58	1.4224
AT3G43940.1	609	410	0	0
AT5G27607.1	573	374	0	0
AT2G40750.1	1432	1233	2	0.0716828
AT3G09920.1	3884	3685	26.5268	0.318124
AT3G09920.2	3088	2889	297.051	4.54393
AT3G09920.4	3032	2833	0.0512561	0.000799553
AT3G09920.3	2951	2752	157.371	2.5271
AT3G54900.1	1108	909	89	4.32687
AT3G16500.2	1156	957	110.026	5.08079
AT3G16500.1	2003	1804	97.974	2.40006
AT5G25480.1	1419	1220	299	10.8308
AT3G12910.1	1155	956	1693	78.2613
AT2G05100.1	1406	1207	8.5	0.311214
AT2G05100.2	1122	923	2.5	0.119698
AT3G18510.1	789	590	20	1.49805
AT1G73603.1	410	211	0	0
AT4G08876.1	192	14.0216	0	0
AT1G55650.1	1127	928	0	0
AT5G65130.1	947	748	15.4469	0.912617
AT5G65130.2	1141	942	5.55307	0.260514
AT3G25730.1	1495	1296	1894	64.5837
AT1G78180.1	1375	1176	79	2.96871
AT2G28960.2	3228	3029	9	0.131308
AT2G28960.1	3092	2893	0	0
AT3G48680.1	1211	1012	287	12.5328
AT2G04842.2	2296	2097	242.967	5.12032
AT2G04842.1	2392	2193	56.5081	1.13873
AT3G63360.1	437	238	1	0.185683
AT1G55928.1	1273	1074	4	0.16459
AT3G18010.1	1745	1546	0	0
AT4G18550.2	1883	1684	49.6267	1.30233
AT4G18550.3	1865	1666	0	0
AT4G18550.1	1374	1175	25.3733	0.954304
AT4G12000.3	1423	1224	489.181	17.6618
AT4G12000.2	1503	1304	0	0
AT4G12000.1	2189	1990	240.819	5.34793
AT1G29880.1	2581	2382	1410	26.1593
AT3G01250.1	877	678	0	0
AT5G27280.1	859	660	201	13.4586
AT1G53645.1	2159	1960	872	19.6611
AT3G46070.1	513	314	969.312	136.421
AT3G19120.1	1789	1590	331	9.19981
AT5G37180.1	2837	2638	17.5477	0.293963
AT5G37180.3	2227	2028	0	0
AT5G37180.2	2386	2187	7.45233	0.150588
AT3G21305.1	455	256	849.498	146.646
AT4G37760.1	2196	1997	177	3.91691
AT3G01840.1	1979	1780	12739	316.273
AT2G20690.1	1206	1007	133	5.83674
AT4G02510.2	5714	5515	23.5794	0.188945
AT4G02510.3	5218	5019	2235.89	19.6871
AT4G02510.4	6349	6150	2563.27	18.419
AT4G02510.1	5495	5296	22.1331	0.18469
AT5G10110.1	1488	1289	222	7.61111
AT2G45580.1	1949	1750	0	0
AT2G45580.2	1867	1668	0	0
AT2G45580.3	1677	1478	0	0
AT2G31360.2	1515	1316	158	5.30578
AT2G31360.1	1703	1504	16	0.470132
AT3G14290.1	1179	980	778	35.0834
AT3G23090.1	1353	1154	1514.22	57.9869
AT3G23090.4	1484	1285	8.4558	0.290803
AT3G23090.5	1325	1126	134.201	5.26701
AT3G23090.3	1496	1297	221.033	7.53123
AT3G23090.2	1372	1173	315.095	11.8711
AT3G08690.1	1110	911	446.537	21.6614
AT3G08690.2	975	776	153.463	8.7396
AT2G01830.5	3928	3729	0.307888	0.00364879
AT2G01830.3	3654	3455	162.808	2.08246
AT2G01830.6	3637	3438	92.4253	1.18805
AT2G01830.2	3933	3734	26.4564	0.313116
AT2G01830.4	4451	4252	0	0
AT2G01830.1	3942	3743	13.0022	0.153513
AT3G48540.1	723	524	2	0.168673
AT4G34750.1	1273	1074	161.298	6.63701
AT4G34750.2	1104	905	8.70209	0.424936
AT1G06240.1	1643	1444	186	5.69238
AT5G05050.1	900	701	0	0
AT1G72330.2	1958	1759	129.634	3.25687
AT1G72330.3	2042	1843	0	0
AT1G72330.1	2093	1894	994.366	23.2014
AT3G48343.1	579	380	4	0.465184
AT3G54300.1	1242	1043	262.62	11.1274
AT3G54300.2	974	775	453.347	25.851
AT3G54300.3	1447	1248	33.0322	1.16969
AT5G42470.1	1560	1361	748	24.288
AT5G51380.1	1763	1564	94	2.65607
AT4G28150.3	1859	1660	8.03095	0.2138
AT4G28150.1	1772	1573	392.907	11.0385
AT4G28150.2	1285	1086	19.0616	0.775673
AT3G36659.1	1382	1183	0	0
AT1G20840.1	2660	2461	844.379	15.1626
AT1G20840.2	2850	2651	111.621	1.86073
AT4G33040.1	1266	1067	480	19.8804
AT1G45050.1	914	715	167.884	10.3765
AT1G45050.2	844	645	2.11626	0.144996
AT5G61770.2	1437	1238	561.573	20.0463
AT5G61770.3	1251	1052	252.013	10.5866
AT5G61770.1	1345	1146	4.41387	0.170209
AT3G58970.1	1951	1752	660	16.6478
AT1G52500.3	988	789	0	0
AT1G52500.5	797	598	0	0
AT1G52500.2	1594	1395	475.267	15.0561
AT1G52500.1	1815	1616	186.204	5.09208
AT1G52500.4	989	790	0	0
AT5G58750.1	1555	1356	230.925	7.52591
AT5G58750.2	1323	1124	390.075	15.3366
AT3G13010.1	1893	1694	7	0.182613
AT1G10430.1	1347	1148	254	9.77777
AT1G10430.2	1335	1136	7.64497e-06	2.97403e-07
AT3G01820.1	1386	1187	6645	247.396
AT2G31865.1	1914	1715	20032.7	516.208
AT2G31865.3	2013	1814	4266.44	103.938
AT2G31865.2	1944	1745	14678.8	371.744
AT3G54630.1	1932	1733	81	2.06554
AT1G05670.3	3373	3174	516.323	7.18891
AT1G05670.2	3256	3057	87.6003	1.26636
AT1G05670.1	3273	3074	1123.08	16.1456
AT5G66240.3	1200	1001	264.137	11.6612
AT5G66240.1	1364	1165	103.015	3.90772
AT5G66240.2	1453	1254	825.848	29.1039
AT4G19990.7	2922	2723	147.352	2.39142
AT4G19990.4	3029	2830	174.695	2.72799
AT4G19990.1	2835	2636	54.765	0.918133
AT4G19990.2	2666	2467	1171.75	20.9902
AT4G19990.3	2807	2608	404.858	6.86031
AT4G19990.5	2947	2748	28.5746	0.459528
AT4G19990.6	2925	2726	0.000465891	7.55277e-06
AT4G18380.1	1753	1554	373.41	10.619
AT4G18380.2	1595	1396	55.59	1.75979
AT1G64110.3	2911	2712	99.1366	1.61545
AT1G64110.5	2680	2481	0	0
AT1G64110.1	2868	2669	1.86454e-05	3.08724e-07
AT1G64110.4	2686	2487	75.9019	1.34873
AT1G64110.2	2981	2782	158.961	2.52512
AT2G16710.1	865	666	334.699	22.209
AT2G16710.2	843	644	10.579	0.72595
AT2G16710.3	859	660	18.722	1.25359
AT5G47050.1	1706	1507	482	14.1345
AT1G65220.1	1660	1461	1717	51.936
AT1G13635.1	1648	1449	0	0
AT1G13635.2	1671	1472	0	0
AT4G27415.2	287	88.0006	0	0
AT4G27415.1	243	44.7603	0	0
AT2G29080.1	3044	2845	2472	38.3985
AT4G03635.1	1155	956	240	11.0943
AT5G45095.1	1690	1491	0	0
AT3G45720.1	1668	1469	168	5.054
AT5G65000.2	1318	1119	0	0
AT5G65000.1	1314	1115	426	16.8843
AT2G46280.1	1628	1429	540.399	16.7121
AT2G46280.2	1738	1539	178.324	5.12058
AT2G46280.3	1391	1192	713.317	26.4457
AT4G34200.1	2227	2028	428	9.32661
AT2G19870.1	2218	2019	669	14.6433
AT5G35660.1	1279	1080	0	0
AT3G15548.1	102	4.33389	0	0
AT5G34908.1	249	50.3754	0	0
AT2G14210.2	1120	921	16.8828	0.810089
AT2G14210.1	1096	897	295.117	14.5395
AT5G59800.1	1424	1225	87	3.13857
AT3G54530.2	1240	1041	21	0.89149
AT3G54530.3	1387	1188	0	0
AT3G54530.1	1226	1027	0	0
AT1G54950.1	699	500	1	0.0883849
AT2G28520.1	3225	3026	367	5.35976
ATMG00850.1	324	125	0	0
AT4G12800.1	1075	876	0	0
AT4G12800.2	1049	850	13	0.675885
AT3G62900.2	5638	5439	1948.24	15.8297
AT3G62900.3	5622	5423	3098.76	25.252
AT3G62900.1	4699	4500	0	0
AT3G54410.1	1092	893	24	1.1877
AT1G55730.2	2047	1848	810.504	19.3821
AT1G55730.1	1933	1734	91.4173	2.32985
AT1G07310.1	1850	1651	1457	38.9996
AT1G77230.1	2561	2362	466.442	8.72701
AT1G52400.2	1967	1768	15	0.374936
AT1G52400.1	2134	1935	0	0
AT1G52400.3	2092	1893	0	0
AT5G60580.3	2465	2266	0.00142118	2.77164e-05
AT5G60580.2	1872	1673	157.605	4.16314
AT5G60580.1	2355	2156	685.832	14.0578
AT5G60580.4	2376	2177	192.562	3.90896
AT5G24790.1	929	730	2	0.121075
AT5G48780.2	2071	1872	4	0.0944283
AT5G48780.1	2161	1962	0	0
AT5G41490.1	1164	965	7	0.320567
AT3G22320.1	1005	806	1001	54.8842
AT5G22820.1	2537	2338	161.042	3.04399
AT5G22820.3	2241	2042	396.878	8.58913
AT5G22820.2	2442	2243	222.768	4.38905
AT2G22345.1	186	12.4336	0	0
AT2G44440.1	1836	1637	473	12.7691
AT4G30993.1	1959	1760	75.6989	1.90075
AT4G30993.2	1866	1667	72.3011	1.91671
AT4G30993.3	1873	1674	0	0
AT3G57440.2	1333	1134	31	1.20808
AT3G57440.1	1238	1039	1.0426e-07	4.43456e-09
AT5G60260.1	539	340	62	8.05862
AT5G14740.1	1603	1404	159.811	5.03022
AT5G14740.6	2838	2639	0	0
AT5G14740.2	1519	1320	0	0
AT5G14740.7	2443	2244	0	0
AT5G14740.4	1511	1312	0	0
AT5G14740.8	1911	1712	16.6564	0.429957
AT5G14740.3	1627	1428	504.38	15.6091
AT5G14740.9	1317	1118	2658.43	105.083
AT5G14740.5	1518	1319	9.72278	0.325757
AT1G16430.1	755	556	218	17.3273
AT5G66760.1	2546	2347	2446	46.0566
AT5G54225.1	337	138	0	0
AT1G27752.2	3059	2860	353.6	5.4638
AT1G27752.1	3083	2884	1251.4	19.1756
AT3G09700.1	810	611	316	22.8557
AT2G16580.1	934	735	0	0
AT5G47510.2	1784	1585	3.35422	0.0935213
AT5G47510.3	1776	1577	0	0
AT5G47510.1	1209	1010	13.6458	0.59707
AT5G47510.4	1710	1511	0	0
AT3G50390.1	1672	1473	21	0.630035
AT1G14880.1	938	739	3.00021	0.179414
AT4G34350.1	1781	1582	1818	50.785
AT4G14368.3	3607	3408	1612.73	20.9126
AT4G14368.1	3432	3233	307.374	4.20155
AT4G14368.4	3419	3220	0.00051383	7.05199e-06
AT4G14368.2	3498	3299	2118.9	28.3842
AT1G11190.1	1274	1075	227	9.3318
AT2G30730.2	1304	1105	46.2021	1.84777
AT2G30730.1	1017	818	10.7979	0.583357
AT3G23070.1	2977	2778	150	2.3862
AT5G16950.1	669	470	134	12.5996
AT2G23690.1	1070	871	13	0.659589
AT2G40710.1	664	465	20.5688	1.9548
AT2G30925.1	129	5.5143	0	0
AT3G14360.1	1855	1656	107	2.85543
AT1G43100.1	1335	1136	0	0
AT2G31265.1	164	8.51793	0	0
AT1G26650.1	1538	1339	75	2.47531
AT5G43066.1	225	29.9375	0	0
AT5G20300.2	3138	2939	123.766	1.86101
AT5G20300.5	2606	2407	407.939	7.48976
AT5G20300.1	2770	2571	305.295	5.24766
AT5G20300.3	2654	2455	5.84893e-07	1.05287e-08
AT5G20300.4	3236	3037	0	0
AT3G01550.2	1525	1326	0	0
AT3G01550.1	1574	1375	1	0.03214
AT5G49950.1	1849	1650	526	14.088
AT1G54420.1	363	164	0	0
AT5G40530.2	1268	1069	36.8163	1.52199
AT5G40530.4	1204	1005	0	0
AT5G40530.1	1165	966	461.784	21.1256
AT5G40530.3	1234	1035	70.3998	3.00593
AT2G02930.1	1046	847	430.907	22.4827
AT4G38730.1	1610	1411	319	9.99106
AT4G22320.1	1052	853	131.24	6.79933
AT4G22320.2	1212	1013	73.0805	3.18816
AT2G32040.1	2194	1995	438.216	9.70719
AT2G32040.2	1957	1758	641.059	16.1149
AT5G45850.1	1816	1617	4	0.10932
AT3G58010.2	1515	1316	0	0
AT3G58010.1	1228	1029	143	6.14142
AT3G03740.1	3489	3290	2042.01	27.429
AT3G53900.1	1170	971	40.7644	1.85528
AT3G53900.2	1284	1085	47.2356	1.92392
AT3G08970.2	2120	1921	220.889	5.08154
AT3G08970.1	2113	1914	0.110736	0.00255679
AT1G34640.1	603	404	2	0.218775
AT2G13275.1	407	208	0	0
AT5G38420.1	935	736	0	0
AT4G11790.1	1759	1560	1198	33.9375
AT3G62620.5	1699	1500	0	0
AT3G62620.6	1577	1378	0	0
AT3G62620.4	1732	1533	58.5983	1.68924
AT3G62620.1	1609	1410	34.6408	1.08572
AT3G62620.3	1194	995	104.108	4.62392
AT3G62620.9	1452	1253	71.5738	2.52436
AT3G62620.10	1328	1129	76.0188	2.97561
AT3G62620.2	1584	1385	80.0599	2.55454
AT3G62620.7	1576	1377	0	0
AT3G62620.8	1575	1376	0	0
AT5G37910.1	831	632	0	0
AT2G34940.1	2109	1910	57	1.31883
AT2G18720.3	1166	967	0	0
AT2G18720.2	1596	1397	47.5008	1.50263
AT2G18720.1	1600	1401	36.4992	1.15131
AT3G51780.1	1541	1342	808	26.6077
AT4G05130.1	1899	1700	11	0.285951
AT5G11320.1	1697	1498	2	0.0590019
AT5G11320.2	1487	1288	0	0
AT5G63910.1	1878	1679	495	13.0287
AT2G20320.1	3836	3637	2378.04	28.8951
AT2G20320.2	3550	3351	680.962	8.98041
AT3G14880.1	1122	923	0	0
AT3G14880.2	1101	902	3	0.146982
AT2G16190.1	1128	929	0	0
AT2G16190.2	1031	832	0	0
AT1G50310.1	1922	1723	75.3294	1.93209
AT1G50310.2	1262	1063	86.6706	3.60319
AT4G02730.1	1299	1100	246	9.88304
AT3G45600.1	1173	974	54	2.45009
AT3G45600.2	703	504	0	0
AT4G11175.1	977	778	194	11.0197
AT4G21350.1	1125	926	100	4.7724
AT3G25573.1	558	359	7	0.861691
AT4G25670.1	1213	1014	2542.05	110.788
AT4G25670.2	1054	855	418.477	21.6298
AT2G27300.1	1165	966	42	1.92141
AT1G49430.2	2072	1873	21.1041	0.49794
AT1G49430.1	2508	2309	55.8959	1.0698
AT3G59110.1	2496	2297	634.97	12.2163
AT3G04570.1	1706	1507	251	7.36052
AT5G59120.1	2487	2288	15	0.289723
AT2G31800.1	1983	1784	4235	104.908
AT5G43420.1	1637	1438	3736	114.814
AT1G74240.1	1486	1287	101.056	3.47002
AT1G74240.2	1312	1113	186.944	7.42275
AT3G10320.1	1958	1759	81	2.03501
AT3G02640.1	918	719	3	0.184391
AT3G03110.1	3713	3514	2882.24	36.2474
ATCG00065.1	114	4.78619	0	0
AT1G01760.3	1414	1215	11.8312	0.430331
AT1G01760.1	1312	1113	23.5383	0.934603
AT1G01760.4	1263	1064	0	0
AT1G01760.2	1541	1342	8.63049	0.284205
AT3G28917.1	1106	907	0	0
AT3G19960.5	4650	4451	325.952	3.23627
AT3G19960.3	4176	3977	33.0706	0.367481
AT3G19960.4	4768	4569	38.7203	0.374512
AT3G19960.1	4824	4625	507.257	4.8469
AT3G19960.2	4094	3895	0	0
AT3G14820.1	1056	857	0	0
AT3G45630.1	3647	3448	1378.76	17.6714
AT3G45630.2	3758	3559	293.235	3.64113
AT2G46420.2	1900	1701	3	0.0779408
AT2G46420.1	2150	1951	0	0
AT2G46420.3	2614	2415	0	0
AT3G18905.1	588	389	0	0
AT2G37805.1	854	655	77	5.19514
AT1G61160.1	632	433	0	0
AT4G30410.1	1084	885	13	0.649155
AT4G30410.2	1284	1085	0	0
AT4G27140.1	703	504	2	0.175367
AT5G04347.1	796	597	0	0
AT5G04347.2	836	637	0	0
AT3G20560.1	1798	1599	134	3.70343
AT2G36420.1	1814	1615	819	22.4109
AT1G47480.1	1222	1023	315	13.6076
AT2G33580.1	2774	2575	16528	283.655
AT5G53330.1	933	734	929	55.933
AT1G65820.3	907	708	208.752	13.03
AT1G65820.2	811	612	65.9413	4.76161
AT1G65820.1	880	681	3610.31	234.285
AT1G22900.1	994	795	0	0
AT5G11050.1	1523	1324	5	0.16689
AT5G61700.4	3478	3279	0	0
AT5G61700.1	2754	2555	0	0
AT5G61700.2	3648	3449	0	0
AT5G61700.3	3675	3476	0	0
AT2G38010.3	2491	2292	244.09	4.70634
AT2G38010.2	2750	2551	10.6159	0.183906
AT2G38010.1	2338	2139	82.2943	1.70023
AT1G52080.1	2417	2218	124.854	2.48765
AT1G52080.2	2115	1916	95.1457	2.19453
AT2G20625.1	540	341	15.4335	2.00013
AT2G20625.2	573	374	19.3808	2.29007
AT2G19490.1	1732	1533	483.953	13.9511
AT1G35180.1	1010	811	0	0
AT1G30070.1	1116	917	295.994	14.2647
AT1G30070.2	958	759	31.0063	1.80533
AT1G35210.1	1094	895	8672	428.198
AT1G10410.1	2297	2098	602	12.6806
AT3G12050.2	1316	1117	398.535	15.7674
AT3G12050.1	1574	1375	735.465	23.6378
AT3G03341.1	564	365	79	9.56494
AT5G07160.1	453	254	3	0.521958
AT1G73740.1	2078	1879	1189	27.9643
AT3G50120.1	1859	1660	2	0.0532439
AT4G16780.1	1333	1134	1109	43.2182
AT2G35320.1	1298	1099	400	16.0846
AT1G53350.1	2999	2800	409	6.45525
AT1G34110.1	3920	3721	90.7561	1.07786
AT1G34110.2	3756	3557	266.244	3.30784
AT1G17240.1	2343	2144	21	0.432855
AT1G17240.2	2547	2348	0	0
AT3G15970.1	1753	1554	335.228	9.53318
AT3G15970.2	2244	2045	158.772	3.43106
AT3G01970.1	1359	1160	821	31.2776
AT5G11565.1	258	59.1108	1	0.747621
AT4G15830.1	1128	929	3	0.14271
AT2G47400.1	913	714	46	2.84713
AT4G09580.1	1374	1175	527	19.8208
AT1G61730.1	1545	1346	1122	36.838
AT1G29260.1	1508	1309	498	16.8127
AT4G33905.1	1267	1068	1057	43.7373
AT4G02940.1	2394	2195	545	10.9726
AT2G40360.2	2590	2391	89.9439	1.66242
AT2G40360.1	2641	2442	2235.06	40.4474
AT1G33890.2	1167	968	0	0
AT1G33890.1	1275	1076	0	0
AT1G08040.3	1631	1432	0	0
AT1G08040.1	1653	1454	201.675	6.12965
AT1G08040.4	1643	1444	38.4849	1.1778
AT1G08040.2	1501	1302	125.84	4.27126
AT3G47670.1	1096	897	645	31.7772
AT1G63522.1	369	170	8	2.07964
AT5G09900.1	2099	1900	83.5401	1.94308
AT5G09900.3	1678	1479	347.991	10.3979
AT5G09900.2	1645	1446	932.469	28.498
AT1G08810.1	1206	1007	14	0.614394
AT1G08810.2	1317	1118	0	0
AT1G08810.3	953	754	0	0
AT3G26810.1	2736	2537	543	9.45861
AT1G09210.1	2201	2002	213	4.70179
AT5G64920.1	1555	1356	285.81	9.31463
AT5G65590.1	1488	1289	9	0.308559
AT1G70080.1	2051	1852	9	0.214758
AT4G02930.1	1887	1688	1771	46.3654
AT4G38480.2	1619	1420	151.896	4.72723
AT4G38480.1	1802	1603	324.104	8.93509
AT4G04555.1	371	172	0	0
AT3G27190.1	1907	1708	1548	40.0526
AT1G10522.2	991	792	25.1106	1.40114
AT1G10522.1	1104	905	59.7667	2.9185
AT1G04570.1	2163	1964	179.956	4.04923
AT1G04570.2	2038	1839	190.044	4.56689
AT4G04370.1	2262	2063	87	1.86367
AT3G26512.1	321	122	0	0
AT4G34970.1	868	669	1	0.0660575
AT5G60470.1	1372	1173	0	0
AT5G60470.3	1417	1218	0	0
AT5G60470.2	1701	1502	2	0.0588448
AT5G10430.1	974	775	44.9473	2.56301
AT3G10130.1	2160	1961	301	6.78324
AT4G33610.1	847	648	354.22	24.1572
AT5G52790.1	2350	2151	4.98565	0.102431
AT5G52790.4	2412	2213	0	0
AT5G52790.5	1623	1424	27.0923	0.840784
AT5G52790.2	2203	2004	0	0
AT5G52790.3	2141	1942	34.922	0.794691
AT1G01830.2	2517	2318	0	0
AT1G01830.3	2298	2099	26.9103	0.56657
AT1G01830.1	2220	2021	19.0897	0.417428
AT5G44020.1	1409	1210	41	1.49743
AT1G12340.1	668	469	113.691	10.7127
AT4G23882.1	1081	882	140	7.01468
AT3G54826.1	959	760	376	21.8636
AT4G33690.1	1114	915	547	26.4189
AT1G67590.2	1793	1594	0	0
AT1G67590.1	1676	1477	5	0.149602
AT1G69080.1	1140	941	18	0.845339
AT1G69080.2	1109	910	0	0
AT1G31400.1	917	718	1	0.0615494
AT1G74385.1	246	47.5399	124.147	115.406
AT3G08040.2	2196	1997	21	0.464718
AT3G08040.1	2281	2082	0	0
ATMG01350.1	438	239	4	0.739623
AT3G10680.1	1557	1358	18	0.585762
AT1G73300.2	1474	1275	4.42472	0.153364
AT1G73300.1	1516	1317	11.9671	0.401562
AT3G52590.1	927	728	1431	86.8673
AT5G47840.1	1430	1231	482	17.3036
AT5G47840.2	1242	1043	0	0
AT2G42240.1	1213	1014	202.913	8.8434
AT2G42240.4	1036	837	47.4487	2.50523
AT2G42240.3	1529	1330	85.6386	2.84555
AT5G04850.1	1143	944	589	27.5735
AT5G04850.2	1133	934	0	0
AT1G05760.2	682	483	0	0
AT1G05760.1	658	459	0	0
AT1G30530.1	1908	1709	15	0.38788
AT1G12480.1	1881	1682	27	0.709391
AT2G35270.1	1471	1272	368	12.7852
AT2G46330.1	944	745	6306.01	374.064
AT2G46330.2	748	549	2629.93	211.7
AT1G76850.1	3632	3433	2111	27.1746
AT1G73570.1	1973	1774	134	3.3381
AT1G44130.1	1336	1137	4877	189.557
AT1G67340.1	1545	1346	272	8.93042
AT5G44870.1	4116	3917	0	0
AT5G44870.2	4028	3829	23	0.265455
AT1G80315.1	1035	836	1.97475e-05	1.04389e-06
AT1G43666.1	663	464	0	0
AT5G60400.2	515	316	1.92287	0.268913
AT5G60400.1	1155	956	17.7599	0.820976
AT5G60400.3	1250	1051	17.3172	0.728155
AT5G59010.2	1936	1737	212.754	5.41285
AT5G59010.1	2232	2033	185.212	4.02606
AT3G54920.1	2214	2015	209.835	4.60204
AT1G08630.6	1393	1194	0	0
AT1G08630.4	1404	1205	0	0
AT1G08630.7	1354	1155	24	0.918285
AT1G08630.1	1870	1671	0	0
AT1G08630.3	1466	1267	0	0
AT1G08630.5	1391	1192	0	0
AT1G08630.2	1433	1234	0	0
AT3G22040.1	850	651	0	0
AT3G47836.1	484	285	141	21.8636
AT3G47836.2	397	198	0	0
AT5G50115.1	1458	1259	0	0
AT2G27035.1	878	679	4	0.260338
AT1G66150.1	3360	3161	175	2.44659
AT2G03300.1	612	413	0	0
AT5G45790.1	1237	1038	0	0
AT5G45790.2	1711	1512	83	2.42591
AT2G35610.1	2475	2276	365	7.0871
AT5G27700.1	673	474	611	56.9654
AT1G04640.2	1139	940	10.6911	0.502624
AT1G04640.1	994	795	42.3089	2.35187
AT1G56500.2	3514	3315	0	0
AT1G56500.1	3448	3249	159	2.1627
AT1G56500.3	3526	3327	0	0
AT2G30460.5	1966	1767	0	0
AT2G30460.2	1774	1575	9.54545	0.267833
AT2G30460.1	1609	1410	83.4545	2.61565
AT2G30460.6	1312	1113	0	0
AT2G30460.4	1765	1566	0	0
AT2G30460.3	1807	1608	0	0
AT3G44570.1	922	723	0	0
AT3G02590.2	833	634	0	0
AT3G02590.1	1124	925	0	0
AT2G19560.1	1552	1353	777.127	25.3829
AT2G19560.2	1129	930	75.8734	3.60541
AT5G19970.2	1830	1631	6	0.162572
AT5G19970.1	2169	1970	0	0
AT5G48430.1	1534	1335	2933	97.091
AT3G18430.2	1009	810	19.1264	1.04351
AT3G18430.3	914	715	66.9283	4.13668
AT3G18430.1	904	705	370.945	23.2525
AT1G12615.1	486	287	7	1.07786
AT4G33490.1	1381	1182	0	0
AT4G33490.2	1614	1415	262	8.18263
AT5G18130.2	1920	1721	11.5795	0.297343
AT5G18130.1	1487	1288	510.42	17.513
AT1G77120.1	1595	1396	826	26.1483
AT1G50590.3	752	553	96.8818	7.74221
AT1G50590.1	1079	880	214.447	10.7693
AT1G50590.2	1452	1253	16.6708	0.587968
AT5G05470.1	1282	1083	700	28.5639
AT3G44735.2	535	336	1396.72	183.704
AT3G44735.1	731	532	156.278	12.9818
AT4G03495.1	496	297	98.4704	14.652
AT2G31740.2	2727	2528	1222.19	21.3654
AT2G31740.1	2800	2601	1334.81	22.6791
AT3G57570.2	2750	2551	473.29	8.19907
AT3G57570.1	3755	3556	1358.71	16.8855
AT1G17147.1	951	752	1666.92	97.9591
AT4G27670.1	983	784	25	1.4092
AT1G44740.1	1123	924	30	1.43482
AT1G08005.1	444	245	0	0
AT3G28300.1	1672	1473	0.5	0.0150008
AT3G23830.1	1082	883	8.65062	0.432947
AT3G23830.2	1070	871	48.3494	2.45313
AT4G33220.1	2113	1914	0	0
AT4G33220.2	3419	3220	0	0
AT1G24380.1	1516	1317	0	0
AT4G24660.1	1284	1085	0	0
AT4G24660.2	820	621	0	0
AT4G08810.1	2146	1947	322	7.30866
AT3G32980.1	1541	1342	1483	48.8356
AT3G25030.2	1018	819	7.60411	0.41031
AT3G25030.4	1215	1016	0	0
AT3G25030.1	1175	976	11.6616	0.528029
AT3G25030.3	2393	2194	1.73426	0.0349321
AT4G29580.1	897	698	2	0.126626
AT4G29580.2	1640	1441	0	0
AT4G14226.1	168	9.06081	0	0
AT3G62200.1	2811	2612	751	12.7062
AT1G60787.3	1502	1303	0	0
AT1G60787.4	1468	1269	0	0
AT1G60787.1	1319	1120	1	0.0394575
AT1G60787.2	1657	1458	0	0
AT5G40730.1	677	478	39	3.60566
AT4G21600.1	1405	1206	188	6.88904
AT1G26796.1	530	331	0	0
AT3G54060.1	1725	1526	0	0
AT3G54060.2	1675	1476	11	0.329348
AT3G19830.4	2698	2499	102.91	1.81987
AT3G19830.2	2732	2533	5404.82	94.2961
AT3G19830.3	3309	3110	1379.16	19.5975
AT3G19830.1	3324	3125	134.116	1.89662
AT5G09805.1	743	544	3	0.243708
AT4G05360.1	2208	2009	0	0
AT3G43810.3	1946	1747	12.2907	0.310907
AT3G43810.1	1050	851	173.358	9.00249
AT3G43810.4	1086	887	31.1436	1.55165
AT3G43810.2	947	748	115.208	6.80656
AT2G14880.2	1142	943	9.35373	0.43835
AT2G14880.3	1115	916	0	0
AT2G14880.1	961	762	37.6463	2.18331
AT3G03780.2	2888	2689	124.656	2.04866
AT3G03780.3	2586	2387	347.477	6.43311
AT3G03780.1	2740	2541	0	0
AT3G01030.1	1116	917	0	0
AT1G68500.1	1009	810	262	14.2943
ATMG01300.1	411	212	0	0
AT3G54110.1	1355	1156	2397	91.6344
AT5G41250.1	1686	1487	5	0.148596
AT5G12430.1	4595	4396	1359	13.6619
AT4G03350.1	792	593	1	0.0745235
AT1G15500.1	2180	1981	785	17.5119
AT4G24026.1	513	314	13.6709	1.92404
AT3G44230.1	615	416	0	0
AT1G77760.1	3155	2956	733	10.9584
AT3G24780.1	2663	2464	92	1.65004
AT4G25970.1	2330	2131	518	10.7422
AT1G24062.1	469	270	0	0
AT5G37620.1	1959	1760	0	0
AT3G06150.1	2676	2477	171	3.05083
AT5G19770.1	1964	1765	1426.06	35.7059
AT5G07040.1	1020	821	0	0
AT1G53510.1	2710	2511	920.981	16.2088
AT3G52750.1	1860	1661	89.1758	2.37261
AT3G52750.4	1641	1442	7.55664	0.231585
AT3G52750.2	2014	1815	33.2676	0.810014
AT3G52750.3	1748	1549	0	0
AT1G51410.1	1433	1234	3	0.107437
AT5G27810.1	788	589	0	0
AT1G50020.1	1009	810	261	14.2398
AT5G04475.1	249	50.3754	0.374239	0.328307
AT4G20440.3	1476	1277	125.061	4.32791
AT4G20440.5	1202	1003	160.669	7.0791
AT4G20440.4	1143	944	320.218	14.9907
AT4G20440.1	1816	1617	0	0
AT4G20440.2	1712	1513	161.053	4.7041
AT4G02482.1	599	400	47	5.19261
AT3G13600.2	1818	1619	2434.6	66.4552
AT3G13600.1	2315	2116	9958.4	207.98
AT5G59880.1	959	760	1107	64.3697
